CASE_COUNT,CASE_COUNT_7DAY_AVG,CASE_COUNT_PREV_0,CASE_COUNT_PREV_1,CASE_COUNT_PREV_2,CASE_COUNT_PREV_3,CASE_COUNT_PREV_4,CASE_COUNT_PREV_5,DEATH_COUNT,DEATH_COUNT_7DAY_AVG,DEATH_COUNT_PREV_0,DEATH_COUNT_PREV_1,DEATH_COUNT_PREV_2,DEATH_COUNT_PREV_3,DEATH_COUNT_PREV_4,DEATH_COUNT_PREV_5,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1212,962.1428571428571,909.0,755.0,554.0,1136.0,1204.0,965.0,28,793.0,909.0,755.0,554.0,1136.0,1204.0,965.0,-54.0,-14.0,2.0,-59.0,-62.0,28.0
619,515.8571428571429,530.0,317.0,399.0,653.0,555.0,538.0,19,430.14285714285717,530.0,317.0,399.0,653.0,555.0,538.0,-79.0,-39.0,-56.0,-73.0,-74.0,29.0
1389,1044.142857142857,1192.0,696.0,947.0,1185.0,1065.0,835.0,40,851.4285714285714,1192.0,696.0,947.0,1185.0,1065.0,835.0,-53.0,-15.0,21.0,-66.0,-63.0,30.0
350,263.14285714285717,209.0,317.0,248.0,310.0,258.0,150.0,6,214.0,209.0,317.0,248.0,310.0,258.0,150.0,-43.0,-18.0,-7.0,-59.0,-55.0,25.0
1068,722.4285714285714,927.0,730.0,495.0,491.0,723.0,623.0,35,574.8571428571429,927.0,730.0,495.0,491.0,723.0,623.0,-54.0,-24.0,-49.0,-55.0,-56.0,25.0
1255,1003.5714285714286,1212.0,909.0,755.0,554.0,1136.0,1204.0,44,830.5714285714286,1212.0,909.0,755.0,554.0,1136.0,1204.0,-60.0,-25.0,-44.0,-63.0,-63.0,29.0
586,522.7142857142857,619.0,530.0,317.0,399.0,653.0,555.0,24,442.42857142857144,619.0,530.0,317.0,399.0,653.0,555.0,-82.0,-48.0,-70.0,-75.0,-75.0,31.0
1570,1149.142857142857,1389.0,1192.0,696.0,947.0,1185.0,1065.0,36,930.0,1389.0,1192.0,696.0,947.0,1185.0,1065.0,-59.0,-26.0,-33.0,-69.0,-64.0,31.0
394,298.0,350.0,209.0,317.0,248.0,310.0,258.0,4,242.28571428571428,350.0,209.0,317.0,248.0,310.0,258.0,-50.0,-25.0,-47.0,-64.0,-56.0,27.0
998,776.0,1068.0,927.0,730.0,495.0,491.0,723.0,45,639.8571428571429,1068.0,927.0,730.0,495.0,491.0,723.0,-48.0,-14.0,-30.0,-52.0,-57.0,24.0
1372,1027.5714285714287,1255.0,1212.0,909.0,755.0,554.0,1136.0,60,840.1428571428571,1255.0,1212.0,909.0,755.0,554.0,1136.0,-55.0,-16.0,4.0,-61.0,-63.0,29.0
625,532.7142857142857,586.0,619.0,530.0,317.0,399.0,653.0,33,448.14285714285717,586.0,619.0,530.0,317.0,399.0,653.0,-81.0,-42.0,-56.0,-75.0,-75.0,31.0
1644,1231.857142857143,1570.0,1389.0,1192.0,696.0,947.0,1185.0,79,1008.2857142857143,1570.0,1389.0,1192.0,696.0,947.0,1185.0,-55.0,-19.0,24.0,-68.0,-65.0,31.0
405,319.0,394.0,350.0,209.0,317.0,248.0,310.0,12,262.85714285714283,394.0,350.0,209.0,317.0,248.0,310.0,-45.0,-18.0,-1.0,-60.0,-57.0,26.0
1090,828.4285714285714,998.0,1068.0,927.0,730.0,495.0,491.0,47,679.4285714285714,998.0,1068.0,927.0,730.0,495.0,491.0,-51.0,-19.0,-24.0,-52.0,-57.0,27.0
1425,1068.857142857143,1372.0,1255.0,1212.0,909.0,755.0,554.0,87,877.7142857142857,1372.0,1255.0,1212.0,909.0,755.0,554.0,-57.0,-19.0,8.0,-59.0,-63.0,29.0
656,533.1428571428571,625.0,586.0,619.0,530.0,317.0,399.0,47,446.14285714285717,625.0,586.0,619.0,530.0,317.0,399.0,-81.0,-45.0,-59.0,-75.0,-74.0,32.0
1576,1287.7142857142858,1644.0,1570.0,1389.0,1192.0,696.0,947.0,74,1073.142857142857,1644.0,1570.0,1389.0,1192.0,696.0,947.0,-58.0,-21.0,28.0,-68.0,-65.0,33.0
372,327.85714285714283,405.0,394.0,350.0,209.0,317.0,248.0,7,275.7142857142857,405.0,394.0,350.0,209.0,317.0,248.0,-48.0,-18.0,1.0,-59.0,-57.0,28.0
761,867.0,1090.0,998.0,1068.0,927.0,730.0,495.0,74,768.8571428571429,1090.0,998.0,1068.0,927.0,730.0,495.0,-60.0,-28.0,-48.0,-53.0,-49.0,19.0
863,1113.0,1425.0,1372.0,1255.0,1212.0,909.0,755.0,92,1002.8571428571429,1425.0,1372.0,1255.0,1212.0,909.0,755.0,-67.0,-30.0,-51.0,-62.0,-49.0,19.0
388,531.5714285714286,656.0,625.0,586.0,619.0,530.0,317.0,34,481.0,656.0,625.0,586.0,619.0,530.0,317.0,-86.0,-50.0,-77.0,-77.0,-56.0,20.0
1201,1324.0,1576.0,1644.0,1570.0,1389.0,1192.0,696.0,109,1168.0,1576.0,1644.0,1570.0,1389.0,1192.0,696.0,-68.0,-33.0,-49.0,-71.0,-58.0,23.0
265,330.2857142857143,372.0,405.0,394.0,350.0,209.0,317.0,14,294.42857142857144,372.0,405.0,394.0,350.0,209.0,317.0,-61.0,-27.0,-54.0,-60.0,-42.0,19.0
699,896.1428571428571,761.0,1090.0,998.0,1068.0,927.0,730.0,65,805.5714285714286,761.0,1090.0,998.0,1068.0,927.0,730.0,-64.0,-30.0,-51.0,-55.0,-50.0,16.0
1149,1169.2857142857142,863.0,1425.0,1372.0,1255.0,1212.0,909.0,110,1020.8571428571429,863.0,1425.0,1372.0,1255.0,1212.0,909.0,-68.0,-33.0,-55.0,-63.0,-51.0,18.0
407,544.4285714285714,388.0,656.0,625.0,586.0,619.0,530.0,46,492.85714285714283,388.0,656.0,625.0,586.0,619.0,530.0,-86.0,-51.0,-79.0,-78.0,-57.0,19.0
1075,1378.142857142857,1201.0,1576.0,1644.0,1570.0,1389.0,1192.0,115,1241.0,1201.0,1576.0,1644.0,1570.0,1389.0,1192.0,-69.0,-37.0,-52.0,-75.0,-58.0,20.0
230,317.85714285714283,265.0,372.0,405.0,394.0,350.0,209.0,20,287.85714285714283,265.0,372.0,405.0,394.0,350.0,209.0,-59.0,-31.0,-48.0,-60.0,-42.0,17.0
1315,979.7142857142857,699.0,761.0,1090.0,998.0,1068.0,927.0,94,805.2857142857143,699.0,761.0,1090.0,998.0,1068.0,927.0,-52.0,-23.0,-49.0,-54.0,-59.0,25.0
1754,1290.0,1149.0,863.0,1425.0,1372.0,1255.0,1212.0,133,1058.4285714285713,1149.0,863.0,1425.0,1372.0,1255.0,1212.0,-59.0,-26.0,-34.0,-64.0,-66.0,30.0
802,583.2857142857143,407.0,388.0,656.0,625.0,586.0,619.0,52,476.14285714285717,407.0,388.0,656.0,625.0,586.0,619.0,-82.0,-50.0,-68.0,-77.0,-77.0,31.0
1859,1473.4285714285713,1075.0,1201.0,1576.0,1644.0,1570.0,1389.0,125,1225.7142857142858,1075.0,1201.0,1576.0,1644.0,1570.0,1389.0,-59.0,-28.0,-22.0,-73.0,-68.0,32.0
398,344.85714285714283,230.0,265.0,372.0,405.0,394.0,350.0,10,289.42857142857144,230.0,265.0,372.0,405.0,394.0,350.0,-49.0,-25.0,-41.0,-64.0,-60.0,27.0
1282,1030.4285714285713,1315.0,699.0,761.0,1090.0,998.0,1068.0,117,864.0,1315.0,699.0,761.0,1090.0,998.0,1068.0,-52.0,-22.0,-53.0,-55.0,-61.0,26.0
1512,1332.857142857143,1754.0,1149.0,863.0,1425.0,1372.0,1255.0,156,1139.142857142857,1754.0,1149.0,863.0,1425.0,1372.0,1255.0,-59.0,-24.0,-35.0,-65.0,-68.0,31.0
616,582.8571428571429,802.0,407.0,388.0,656.0,625.0,586.0,54,502.57142857142856,802.0,407.0,388.0,656.0,625.0,586.0,-83.0,-49.0,-67.0,-78.0,-78.0,32.0
1811,1533.7142857142858,1859.0,1075.0,1201.0,1576.0,1644.0,1570.0,126,1293.0,1859.0,1075.0,1201.0,1576.0,1644.0,1570.0,-60.0,-28.0,-24.0,-73.0,-70.0,33.0
237,328.7142857142857,398.0,230.0,265.0,372.0,405.0,394.0,23,298.14285714285717,398.0,230.0,265.0,372.0,405.0,394.0,-49.0,-26.0,-40.0,-65.0,-62.0,28.0
1240,1055.0,1282.0,1315.0,699.0,761.0,1090.0,998.0,112,893.8571428571429,1282.0,1315.0,699.0,761.0,1090.0,998.0,-47.0,-17.0,-44.0,-53.0,-62.0,26.0
1590,1380.7142857142858,1512.0,1754.0,1149.0,863.0,1425.0,1372.0,169,1177.7142857142858,1512.0,1754.0,1149.0,863.0,1425.0,1372.0,-56.0,-19.0,-13.0,-64.0,-68.0,30.0
573,581.0,616.0,802.0,407.0,388.0,656.0,625.0,74,509.7142857142857,616.0,802.0,407.0,388.0,656.0,625.0,-82.0,-46.0,-62.0,-78.0,-77.0,31.0
1781,1563.857142857143,1811.0,1859.0,1075.0,1201.0,1576.0,1644.0,182,1335.4285714285713,1811.0,1859.0,1075.0,1201.0,1576.0,1644.0,-58.0,-25.0,-3.0,-73.0,-71.0,33.0
264,310.14285714285717,237.0,398.0,230.0,265.0,372.0,405.0,19,275.14285714285717,237.0,398.0,230.0,265.0,372.0,405.0,-45.0,-19.0,-18.0,-64.0,-62.0,28.0
1289,1096.5714285714287,1240.0,1282.0,1315.0,699.0,761.0,1090.0,142,932.7142857142857,1240.0,1282.0,1315.0,699.0,761.0,1090.0,-50.0,-16.0,-47.0,-55.0,-63.0,27.0
1610,1414.7142857142858,1590.0,1512.0,1754.0,1149.0,863.0,1425.0,222,1216.4285714285713,1590.0,1512.0,1754.0,1149.0,863.0,1425.0,-58.0,-20.0,-24.0,-65.0,-69.0,32.0
652,584.8571428571429,573.0,616.0,802.0,407.0,388.0,656.0,76,502.57142857142856,573.0,616.0,802.0,407.0,388.0,656.0,-84.0,-47.0,-67.0,-79.0,-78.0,33.0
1826,1589.857142857143,1781.0,1811.0,1859.0,1075.0,1201.0,1576.0,200,1357.5714285714287,1781.0,1811.0,1859.0,1075.0,1201.0,1576.0,-60.0,-26.0,-21.0,-74.0,-71.0,35.0
369,305.0,264.0,237.0,398.0,230.0,265.0,372.0,36,257.42857142857144,264.0,237.0,398.0,230.0,265.0,372.0,-47.0,-19.0,-29.0,-65.0,-63.0,29.0
1452,1148.2857142857142,1289.0,1240.0,1282.0,1315.0,699.0,761.0,151,962.4285714285714,1289.0,1240.0,1282.0,1315.0,699.0,761.0,-55.0,-20.0,-51.0,-57.0,-63.0,30.0
1440,1416.857142857143,1610.0,1590.0,1512.0,1754.0,1149.0,863.0,209,1241.0,1610.0,1590.0,1512.0,1754.0,1149.0,863.0,-62.0,-23.0,-52.0,-65.0,-69.0,33.0
671,587.0,652.0,573.0,616.0,802.0,407.0,388.0,73,501.57142857142856,652.0,573.0,616.0,802.0,407.0,388.0,-85.0,-50.0,-79.0,-79.0,-78.0,34.0
1762,1616.4285714285713,1826.0,1781.0,1811.0,1859.0,1075.0,1201.0,210,1394.7142857142858,1826.0,1781.0,1811.0,1859.0,1075.0,1201.0,-64.0,-29.0,-53.0,-74.0,-71.0,37.0
345,301.14285714285717,369.0,264.0,237.0,398.0,230.0,265.0,33,256.57142857142856,369.0,264.0,237.0,398.0,230.0,265.0,-53.0,-21.0,-51.0,-66.0,-63.0,31.0
1012,1184.142857142857,1452.0,1289.0,1240.0,1282.0,1315.0,699.0,150,1061.0,1452.0,1289.0,1240.0,1282.0,1315.0,699.0,-53.0,-17.0,-24.0,-46.0,-51.0,19.0
920,1425.0,1440.0,1610.0,1590.0,1512.0,1754.0,1149.0,233,1326.857142857143,1440.0,1610.0,1590.0,1512.0,1754.0,1149.0,-64.0,-22.0,-9.0,-60.0,-53.0,19.0
385,586.5714285714286,671.0,652.0,573.0,616.0,802.0,407.0,89,544.2857142857143,671.0,652.0,573.0,616.0,802.0,407.0,-85.0,-43.0,-62.0,-77.0,-57.0,19.0
1203,1616.7142857142858,1762.0,1826.0,1781.0,1811.0,1859.0,1075.0,220,1476.2857142857142,1762.0,1826.0,1781.0,1811.0,1859.0,1075.0,-65.0,-28.0,4.0,-72.0,-61.0,23.0
345,312.57142857142856,345.0,369.0,264.0,237.0,398.0,230.0,23,266.57142857142856,345.0,369.0,264.0,237.0,398.0,230.0,-56.0,-20.0,-10.0,-56.0,-48.0,20.0
822,1201.7142857142858,1012.0,1452.0,1289.0,1240.0,1282.0,1315.0,158,1106.857142857143,1012.0,1452.0,1289.0,1240.0,1282.0,1315.0,-58.0,-22.0,-27.0,-51.0,-52.0,16.0
1144,1424.2857142857142,920.0,1440.0,1610.0,1590.0,1512.0,1754.0,224,1292.857142857143,920.0,1440.0,1610.0,1590.0,1512.0,1754.0,-65.0,-30.0,-23.0,-62.0,-52.0,17.0
356,579.2857142857143,385.0,671.0,652.0,573.0,616.0,802.0,109,544.0,385.0,671.0,652.0,573.0,616.0,802.0,-85.0,-47.0,-67.0,-78.0,-56.0,18.0
1136,1625.4285714285713,1203.0,1762.0,1826.0,1781.0,1811.0,1859.0,239,1497.2857142857142,1203.0,1762.0,1826.0,1781.0,1811.0,1859.0,-69.0,-38.0,-11.0,-77.0,-60.0,20.0
323,325.85714285714283,345.0,345.0,369.0,264.0,237.0,398.0,28,283.7142857142857,345.0,345.0,369.0,264.0,237.0,398.0,-57.0,-28.0,-9.0,-58.0,-46.0,16.0
1514,1230.142857142857,822.0,1012.0,1452.0,1289.0,1240.0,1282.0,154,1035.857142857143,822.0,1012.0,1452.0,1289.0,1240.0,1282.0,-50.0,-20.0,-35.0,-55.0,-62.0,26.0
1461,1382.4285714285713,1144.0,920.0,1440.0,1610.0,1590.0,1512.0,261,1211.0,1144.0,920.0,1440.0,1610.0,1590.0,1512.0,-57.0,-22.0,-5.0,-65.0,-69.0,30.0
721,567.7142857142857,356.0,385.0,671.0,652.0,573.0,616.0,102,479.2857142857143,356.0,385.0,671.0,652.0,573.0,616.0,-83.0,-48.0,-61.0,-79.0,-77.0,31.0
1927,1635.142857142857,1136.0,1203.0,1762.0,1826.0,1781.0,1811.0,267,1398.0,1136.0,1203.0,1762.0,1826.0,1781.0,1811.0,-61.0,-28.0,8.0,-75.0,-71.0,33.0
730,373.2857142857143,323.0,345.0,345.0,369.0,264.0,237.0,32,273.57142857142856,323.0,345.0,345.0,369.0,264.0,237.0,-48.0,-19.0,-7.0,-64.0,-64.0,28.0
1463,1256.0,1514.0,822.0,1012.0,1452.0,1289.0,1240.0,161,1070.0,1514.0,822.0,1012.0,1452.0,1289.0,1240.0,-60.0,-13.0,-36.0,-57.0,-64.0,26.0
1397,1366.0,1461.0,1144.0,920.0,1440.0,1610.0,1590.0,264,1204.142857142857,1461.0,1144.0,920.0,1440.0,1610.0,1590.0,-61.0,-17.0,-11.0,-65.0,-70.0,31.0
605,566.1428571428571,721.0,356.0,385.0,671.0,652.0,573.0,122,497.14285714285717,721.0,356.0,385.0,671.0,652.0,573.0,-85.0,-47.0,-60.0,-80.0,-78.0,32.0
1949,1654.857142857143,1927.0,1136.0,1203.0,1762.0,1826.0,1781.0,248,1411.857142857143,1927.0,1136.0,1203.0,1762.0,1826.0,1781.0,-68.0,-21.0,5.0,-75.0,-72.0,34.0
630,429.42857142857144,730.0,323.0,345.0,345.0,369.0,264.0,36,344.57142857142856,730.0,323.0,345.0,345.0,369.0,264.0,-57.0,-4.0,-14.0,-65.0,-64.0,28.0
1304,1265.142857142857,1463.0,1514.0,822.0,1012.0,1452.0,1289.0,152,1100.5714285714287,1463.0,1514.0,822.0,1012.0,1452.0,1289.0,-61.0,-17.0,-38.0,-58.0,-64.0,27.0
1305,1325.2857142857142,1397.0,1461.0,1144.0,920.0,1440.0,1610.0,250,1174.5714285714287,1397.0,1461.0,1144.0,920.0,1440.0,1610.0,-64.0,-21.0,-18.0,-67.0,-71.0,31.0
546,562.2857142857143,605.0,721.0,356.0,385.0,671.0,652.0,90,497.14285714285717,605.0,721.0,356.0,385.0,671.0,652.0,-87.0,-49.0,-65.0,-81.0,-79.0,32.0
1857,1665.7142857142858,1949.0,1927.0,1136.0,1203.0,1762.0,1826.0,247,1435.7142857142858,1949.0,1927.0,1136.0,1203.0,1762.0,1826.0,-69.0,-23.0,-3.0,-75.0,-73.0,34.0
562,472.0,630.0,730.0,323.0,345.0,345.0,369.0,43,397.85714285714283,630.0,730.0,323.0,345.0,345.0,369.0,-60.0,-3.0,-22.0,-67.0,-65.0,29.0
1285,1264.5714285714287,1304.0,1463.0,1514.0,822.0,1012.0,1452.0,147,1102.0,1304.0,1463.0,1514.0,822.0,1012.0,1452.0,-64.0,-16.0,-49.0,-60.0,-65.0,28.0
1369,1290.857142857143,1305.0,1397.0,1461.0,1144.0,920.0,1440.0,262,1132.7142857142858,1305.0,1397.0,1461.0,1144.0,920.0,1440.0,-69.0,-28.0,-45.0,-70.0,-74.0,33.0
558,548.8571428571429,546.0,605.0,721.0,356.0,385.0,671.0,95,482.7142857142857,546.0,605.0,721.0,356.0,385.0,671.0,-87.0,-51.0,-72.0,-81.0,-80.0,34.0
1560,1627.7142857142858,1857.0,1949.0,1927.0,1136.0,1203.0,1762.0,229,1437.5714285714287,1857.0,1949.0,1927.0,1136.0,1203.0,1762.0,-72.0,-27.0,-38.0,-77.0,-74.0,36.0
298,461.85714285714283,562.0,630.0,730.0,323.0,345.0,345.0,34,424.14285714285717,562.0,630.0,730.0,323.0,345.0,345.0,-61.0,-7.0,-42.0,-69.0,-66.0,30.0
1227,1232.4285714285713,1285.0,1304.0,1463.0,1514.0,822.0,1012.0,159,1079.857142857143,1285.0,1304.0,1463.0,1514.0,822.0,1012.0,-65.0,-16.0,-46.0,-60.0,-67.0,31.0
1145,1248.7142857142858,1369.0,1305.0,1397.0,1461.0,1144.0,920.0,241,1119.5714285714287,1369.0,1305.0,1397.0,1461.0,1144.0,920.0,-70.0,-27.0,-54.0,-70.0,-74.0,35.0
495,523.7142857142857,558.0,546.0,605.0,721.0,356.0,385.0,95,466.57142857142856,558.0,546.0,605.0,721.0,356.0,385.0,-88.0,-50.0,-77.0,-81.0,-79.0,35.0
1342,1567.7142857142858,1560.0,1857.0,1949.0,1927.0,1136.0,1203.0,223,1407.857142857143,1560.0,1857.0,1949.0,1927.0,1136.0,1203.0,-73.0,-25.0,-46.0,-77.0,-75.0,38.0
301,455.57142857142856,298.0,562.0,630.0,730.0,323.0,345.0,24,416.0,298.0,562.0,630.0,730.0,323.0,345.0,-63.0,-3.0,-51.0,-68.0,-67.0,32.0
998,1230.4285714285713,1227.0,1285.0,1304.0,1463.0,1514.0,822.0,173,1112.5714285714287,1227.0,1285.0,1304.0,1463.0,1514.0,822.0,-61.0,-12.0,-20.0,-48.0,-52.0,19.0
1131,1278.857142857143,1145.0,1369.0,1305.0,1397.0,1461.0,1144.0,219,1148.5714285714287,1145.0,1369.0,1305.0,1397.0,1461.0,1144.0,-67.0,-19.0,-9.0,-61.0,-53.0,19.0
304,512.1428571428571,495.0,558.0,546.0,605.0,721.0,356.0,80,480.14285714285717,495.0,558.0,546.0,605.0,721.0,356.0,-86.0,-42.0,-61.0,-78.0,-55.0,19.0
987,1536.857142857143,1342.0,1560.0,1857.0,1949.0,1927.0,1136.0,225,1428.0,1342.0,1560.0,1857.0,1949.0,1927.0,1136.0,-71.0,-22.0,11.0,-73.0,-62.0,23.0
311,450.7142857142857,301.0,298.0,562.0,630.0,730.0,323.0,33,411.0,301.0,298.0,562.0,630.0,730.0,323.0,-62.0,6.0,-9.0,-54.0,-48.0,19.0
763,1222.0,998.0,1227.0,1285.0,1304.0,1463.0,1514.0,147,1134.0,998.0,1227.0,1285.0,1304.0,1463.0,1514.0,-69.0,-33.0,-24.0,-51.0,-52.0,16.0
703,1215.857142857143,1131.0,1145.0,1369.0,1305.0,1397.0,1461.0,267,1153.5714285714287,1131.0,1145.0,1369.0,1305.0,1397.0,1461.0,-74.0,-37.0,-11.0,-63.0,-54.0,18.0
252,497.2857142857143,304.0,495.0,558.0,546.0,605.0,721.0,88,473.85714285714283,304.0,495.0,558.0,546.0,605.0,721.0,-88.0,-51.0,-62.0,-78.0,-56.0,18.0
916,1505.4285714285713,987.0,1342.0,1560.0,1857.0,1949.0,1927.0,219,1405.857142857143,987.0,1342.0,1560.0,1857.0,1949.0,1927.0,-77.0,-44.0,0.0,-77.0,-61.0,20.0
253,440.7142857142857,311.0,301.0,298.0,562.0,630.0,730.0,33,409.2857142857143,311.0,301.0,298.0,562.0,630.0,730.0,-74.0,-36.0,-2.0,-56.0,-50.0,17.0
693,1104.7142857142858,763.0,998.0,1227.0,1285.0,1304.0,1463.0,156,1028.0,763.0,998.0,1227.0,1285.0,1304.0,1463.0,-72.0,-43.0,-64.0,-66.0,-64.0,29.0
1066,1159.4285714285713,703.0,1131.0,1145.0,1369.0,1305.0,1397.0,249,1042.7142857142858,703.0,1131.0,1145.0,1369.0,1305.0,1397.0,-72.0,-43.0,-58.0,-73.0,-72.0,33.0
393,450.42857142857144,252.0,304.0,495.0,558.0,546.0,605.0,88,406.85714285714283,252.0,304.0,495.0,558.0,546.0,605.0,-89.0,-63.0,-78.0,-83.0,-79.0,34.0
974,1369.2857142857142,916.0,987.0,1342.0,1560.0,1857.0,1949.0,242,1264.7142857142858,916.0,987.0,1342.0,1560.0,1857.0,1949.0,-78.0,-48.0,-55.0,-80.0,-73.0,36.0
185,362.85714285714283,253.0,311.0,301.0,298.0,562.0,630.0,33,341.14285714285717,253.0,311.0,301.0,298.0,562.0,630.0,-70.0,-38.0,-57.0,-72.0,-65.0,31.0
1076,1049.4285714285713,693.0,763.0,998.0,1227.0,1285.0,1304.0,150,917.1428571428571,693.0,763.0,998.0,1227.0,1285.0,1304.0,-57.0,-15.0,-36.0,-54.0,-61.0,25.0
1038,1108.142857142857,1066.0,703.0,1131.0,1145.0,1369.0,1305.0,200,988.4285714285714,1066.0,703.0,1131.0,1145.0,1369.0,1305.0,-61.0,-17.0,-8.0,-65.0,-69.0,30.0
440,426.85714285714283,393.0,252.0,304.0,495.0,558.0,546.0,79,375.2857142857143,393.0,252.0,304.0,495.0,558.0,546.0,-85.0,-45.0,-60.0,-79.0,-77.0,31.0
1300,1276.5714285714287,974.0,916.0,987.0,1342.0,1560.0,1857.0,202,1119.7142857142858,974.0,916.0,987.0,1342.0,1560.0,1857.0,-64.0,-22.0,12.0,-73.0,-70.0,33.0
290,314.2857142857143,185.0,253.0,311.0,301.0,298.0,562.0,28,276.85714285714283,185.0,253.0,311.0,301.0,298.0,562.0,-58.0,-17.0,-11.0,-63.0,-63.0,27.0
1068,1015.7142857142857,1076.0,693.0,763.0,998.0,1227.0,1285.0,128,881.4285714285714,1076.0,693.0,763.0,998.0,1227.0,1285.0,-56.0,-19.0,-38.0,-55.0,-62.0,26.0
882,1047.7142857142858,1038.0,1066.0,703.0,1131.0,1145.0,1369.0,164,945.1428571428571,1038.0,1066.0,703.0,1131.0,1145.0,1369.0,-62.0,-22.0,-19.0,-67.0,-71.0,31.0
429,410.14285714285717,440.0,393.0,252.0,304.0,495.0,558.0,78,360.0,440.0,393.0,252.0,304.0,495.0,558.0,-85.0,-47.0,-64.0,-80.0,-77.0,32.0
1180,1179.857142857143,1300.0,974.0,916.0,987.0,1342.0,1560.0,177,1036.5714285714287,1300.0,974.0,916.0,987.0,1342.0,1560.0,-65.0,-25.0,1.0,-74.0,-71.0,34.0
317,279.2857142857143,290.0,185.0,253.0,311.0,301.0,298.0,31,238.42857142857142,290.0,185.0,253.0,311.0,301.0,298.0,-58.0,-19.0,-20.0,-65.0,-63.0,28.0
940,966.4285714285714,1068.0,1076.0,693.0,763.0,998.0,1227.0,121,849.4285714285714,1068.0,1076.0,693.0,763.0,998.0,1227.0,-58.0,-15.0,-47.0,-56.0,-62.0,26.0
885,978.5714285714286,882.0,1038.0,1066.0,703.0,1131.0,1145.0,169,876.2857142857143,882.0,1038.0,1066.0,703.0,1131.0,1145.0,-63.0,-21.0,-30.0,-67.0,-70.0,30.0
355,381.14285714285717,429.0,440.0,393.0,252.0,304.0,495.0,69,340.2857142857143,429.0,440.0,393.0,252.0,304.0,495.0,-86.0,-46.0,-67.0,-80.0,-77.0,32.0
1139,1119.7142857142858,1180.0,1300.0,974.0,916.0,987.0,1342.0,179,982.5714285714286,1180.0,1300.0,974.0,916.0,987.0,1342.0,-66.0,-25.0,-15.0,-75.0,-71.0,34.0
211,266.85714285714283,317.0,290.0,185.0,253.0,311.0,301.0,17,239.14285714285714,317.0,290.0,185.0,253.0,311.0,301.0,-59.0,-17.0,-35.0,-66.0,-63.0,28.0
916,922.0,940.0,1068.0,1076.0,693.0,763.0,998.0,111,807.0,940.0,1068.0,1076.0,693.0,763.0,998.0,-61.0,-18.0,-47.0,-55.0,-61.0,28.0
962,952.4285714285714,885.0,882.0,1038.0,1066.0,703.0,1131.0,157,837.4285714285714,885.0,882.0,1038.0,1066.0,703.0,1131.0,-63.0,-19.0,-37.0,-64.0,-67.0,32.0
330,357.57142857142856,355.0,429.0,440.0,393.0,252.0,304.0,51,317.7142857142857,355.0,429.0,440.0,393.0,252.0,304.0,-87.0,-48.0,-73.0,-80.0,-76.0,33.0
1099,1085.0,1139.0,1180.0,1300.0,974.0,916.0,987.0,151,949.5714285714286,1139.0,1180.0,1300.0,974.0,916.0,987.0,-68.0,-25.0,-26.0,-74.0,-69.0,36.0
279,263.7142857142857,211.0,317.0,290.0,185.0,253.0,311.0,19,226.57142857142858,211.0,317.0,290.0,185.0,253.0,311.0,-62.0,-20.0,-39.0,-64.0,-62.0,30.0
552,858.2857142857143,916.0,940.0,1068.0,1076.0,693.0,763.0,86,791.7142857142857,916.0,940.0,1068.0,1076.0,693.0,763.0,-64.0,-24.0,-48.0,-50.0,-49.0,19.0
575,873.0,962.0,885.0,882.0,1038.0,1066.0,703.0,152,812.5714285714286,962.0,885.0,882.0,1038.0,1066.0,703.0,-69.0,-26.0,-44.0,-62.0,-50.0,19.0
187,340.85714285714283,330.0,355.0,429.0,440.0,393.0,252.0,72,324.42857142857144,330.0,355.0,429.0,440.0,393.0,252.0,-88.0,-46.0,-74.0,-79.0,-54.0,20.0
705,1044.7142857142858,1099.0,1139.0,1180.0,1300.0,974.0,916.0,178,969.4285714285714,1099.0,1139.0,1180.0,1300.0,974.0,916.0,-72.0,-32.0,-37.0,-74.0,-59.0,24.0
153,241.14285714285714,279.0,211.0,317.0,290.0,185.0,253.0,25,222.85714285714286,279.0,211.0,317.0,290.0,185.0,253.0,-68.0,-23.0,-45.0,-57.0,-44.0,20.0
532,825.2857142857143,552.0,916.0,940.0,1068.0,1076.0,693.0,102,763.8571428571429,552.0,916.0,940.0,1068.0,1076.0,693.0,-62.0,-20.0,-14.0,-48.0,-47.0,15.0
635,863.2857142857143,575.0,962.0,885.0,882.0,1038.0,1066.0,141,792.7142857142857,575.0,962.0,885.0,882.0,1038.0,1066.0,-65.0,-26.0,12.0,-59.0,-47.0,16.0
176,330.0,187.0,330.0,355.0,429.0,440.0,393.0,67,314.42857142857144,187.0,330.0,355.0,429.0,440.0,393.0,-86.0,-44.0,-53.0,-76.0,-51.0,17.0
866,1037.5714285714287,705.0,1099.0,1139.0,1180.0,1300.0,974.0,157,936.2857142857143,705.0,1099.0,1139.0,1180.0,1300.0,974.0,-70.0,-33.0,40.0,-74.0,-56.0,19.0
134,224.14285714285714,153.0,279.0,211.0,317.0,290.0,185.0,27,208.85714285714286,153.0,279.0,211.0,317.0,290.0,185.0,-62.0,-25.0,26.0,-52.0,-41.0,15.0
