CASE_COUNT,CASE_COUNT_7DAY_AVG,CASE_COUNT_PREV_0,CASE_COUNT_PREV_1,CASE_COUNT_PREV_2,CASE_COUNT_PREV_3,CASE_COUNT_PREV_4,CASE_COUNT_PREV_5,DEATH_COUNT,DEATH_COUNT_7DAY_AVG,DEATH_COUNT_PREV_0,DEATH_COUNT_PREV_1,DEATH_COUNT_PREV_2,DEATH_COUNT_PREV_3,DEATH_COUNT_PREV_4,DEATH_COUNT_PREV_5,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
761,867.0,1090.0,998.0,1068.0,927.0,730.0,495.0,74,34.42857142857143,47.0,45.0,35.0,14.0,14.0,12.0,-60.0,-28.0,-48.0,-53.0,-49.0,19.0
863,1113.0,1425.0,1372.0,1255.0,1212.0,909.0,755.0,92,49.857142857142854,87.0,60.0,44.0,28.0,28.0,10.0,-67.0,-30.0,-51.0,-62.0,-49.0,19.0
388,531.5714285714286,656.0,625.0,586.0,619.0,530.0,317.0,34,25.142857142857142,47.0,33.0,24.0,19.0,10.0,9.0,-86.0,-50.0,-77.0,-77.0,-56.0,20.0
1201,1324.0,1576.0,1644.0,1570.0,1389.0,1192.0,696.0,109,55.42857142857143,74.0,79.0,36.0,40.0,36.0,14.0,-68.0,-33.0,-49.0,-71.0,-58.0,23.0
265,330.2857142857143,372.0,405.0,394.0,350.0,209.0,317.0,14,8.285714285714286,7.0,12.0,4.0,6.0,8.0,7.0,-61.0,-27.0,-54.0,-60.0,-42.0,19.0
699,896.1428571428571,761.0,1090.0,998.0,1068.0,927.0,730.0,65,42.0,74.0,47.0,45.0,35.0,14.0,14.0,-64.0,-30.0,-51.0,-55.0,-50.0,16.0
1149,1169.2857142857142,863.0,1425.0,1372.0,1255.0,1212.0,909.0,110,64.14285714285714,92.0,87.0,60.0,44.0,28.0,28.0,-68.0,-33.0,-55.0,-63.0,-51.0,18.0
407,544.4285714285714,388.0,656.0,625.0,586.0,619.0,530.0,46,30.428571428571427,34.0,47.0,33.0,24.0,19.0,10.0,-86.0,-51.0,-79.0,-78.0,-57.0,19.0
1075,1378.142857142857,1201.0,1576.0,1644.0,1570.0,1389.0,1192.0,115,69.85714285714286,109.0,74.0,79.0,36.0,40.0,36.0,-69.0,-37.0,-52.0,-75.0,-58.0,20.0
230,317.85714285714283,265.0,372.0,405.0,394.0,350.0,209.0,20,10.142857142857142,14.0,7.0,12.0,4.0,6.0,8.0,-59.0,-31.0,-48.0,-60.0,-42.0,17.0
1315,979.7142857142857,699.0,761.0,1090.0,998.0,1068.0,927.0,94,53.42857142857143,65.0,74.0,47.0,45.0,35.0,14.0,-52.0,-23.0,-49.0,-54.0,-59.0,25.0
1754,1290.0,1149.0,863.0,1425.0,1372.0,1255.0,1212.0,133,79.14285714285714,110.0,92.0,87.0,60.0,44.0,28.0,-59.0,-26.0,-34.0,-64.0,-66.0,30.0
802,583.2857142857143,407.0,388.0,656.0,625.0,586.0,619.0,52,36.42857142857143,46.0,34.0,47.0,33.0,24.0,19.0,-82.0,-50.0,-68.0,-77.0,-77.0,31.0
1859,1473.4285714285713,1075.0,1201.0,1576.0,1644.0,1570.0,1389.0,125,82.57142857142857,115.0,109.0,74.0,79.0,36.0,40.0,-59.0,-28.0,-22.0,-73.0,-68.0,32.0
398,344.85714285714283,230.0,265.0,372.0,405.0,394.0,350.0,10,10.428571428571429,20.0,14.0,7.0,12.0,4.0,6.0,-49.0,-25.0,-41.0,-64.0,-60.0,27.0
1282,1030.4285714285713,1315.0,699.0,761.0,1090.0,998.0,1068.0,117,68.14285714285714,94.0,65.0,74.0,47.0,45.0,35.0,-52.0,-22.0,-53.0,-55.0,-61.0,26.0
1512,1332.857142857143,1754.0,1149.0,863.0,1425.0,1372.0,1255.0,156,97.42857142857143,133.0,110.0,92.0,87.0,60.0,44.0,-59.0,-24.0,-35.0,-65.0,-68.0,31.0
616,582.8571428571429,802.0,407.0,388.0,656.0,625.0,586.0,54,41.42857142857143,52.0,46.0,34.0,47.0,33.0,24.0,-83.0,-49.0,-67.0,-78.0,-78.0,32.0
1811,1533.7142857142858,1859.0,1075.0,1201.0,1576.0,1644.0,1570.0,126,94.85714285714286,125.0,115.0,109.0,74.0,79.0,36.0,-60.0,-28.0,-24.0,-73.0,-70.0,33.0
237,328.7142857142857,398.0,230.0,265.0,372.0,405.0,394.0,23,12.857142857142858,10.0,20.0,14.0,7.0,12.0,4.0,-49.0,-26.0,-40.0,-65.0,-62.0,28.0
1240,1055.0,1282.0,1315.0,699.0,761.0,1090.0,998.0,112,79.14285714285714,117.0,94.0,65.0,74.0,47.0,45.0,-47.0,-17.0,-44.0,-53.0,-62.0,26.0
1590,1380.7142857142858,1512.0,1754.0,1149.0,863.0,1425.0,1372.0,169,115.28571428571429,156.0,133.0,110.0,92.0,87.0,60.0,-56.0,-19.0,-13.0,-64.0,-68.0,30.0
573,581.0,616.0,802.0,407.0,388.0,656.0,625.0,74,48.57142857142857,54.0,52.0,46.0,34.0,47.0,33.0,-82.0,-46.0,-62.0,-78.0,-77.0,31.0
1781,1563.857142857143,1811.0,1859.0,1075.0,1201.0,1576.0,1644.0,182,115.71428571428571,126.0,125.0,115.0,109.0,74.0,79.0,-58.0,-25.0,-3.0,-73.0,-71.0,33.0
264,310.14285714285717,237.0,398.0,230.0,265.0,372.0,405.0,19,15.0,23.0,10.0,20.0,14.0,7.0,12.0,-45.0,-19.0,-18.0,-64.0,-62.0,28.0
1289,1096.5714285714287,1240.0,1282.0,1315.0,699.0,761.0,1090.0,142,93.0,112.0,117.0,94.0,65.0,74.0,47.0,-50.0,-16.0,-47.0,-55.0,-63.0,27.0
1610,1414.7142857142858,1590.0,1512.0,1754.0,1149.0,863.0,1425.0,222,138.42857142857142,169.0,156.0,133.0,110.0,92.0,87.0,-58.0,-20.0,-24.0,-65.0,-69.0,32.0
652,584.8571428571429,573.0,616.0,802.0,407.0,388.0,656.0,76,54.714285714285715,74.0,54.0,52.0,46.0,34.0,47.0,-84.0,-47.0,-67.0,-79.0,-78.0,33.0
1826,1589.857142857143,1781.0,1811.0,1859.0,1075.0,1201.0,1576.0,200,133.0,182.0,126.0,125.0,115.0,109.0,74.0,-60.0,-26.0,-21.0,-74.0,-71.0,35.0
369,305.0,264.0,237.0,398.0,230.0,265.0,372.0,36,18.428571428571427,19.0,23.0,10.0,20.0,14.0,7.0,-47.0,-19.0,-29.0,-65.0,-63.0,29.0
1452,1148.2857142857142,1289.0,1240.0,1282.0,1315.0,699.0,761.0,151,107.85714285714286,142.0,112.0,117.0,94.0,65.0,74.0,-55.0,-20.0,-51.0,-57.0,-63.0,30.0
1440,1416.857142857143,1610.0,1590.0,1512.0,1754.0,1149.0,863.0,209,155.85714285714286,222.0,169.0,156.0,133.0,110.0,92.0,-62.0,-23.0,-52.0,-65.0,-69.0,33.0
671,587.0,652.0,573.0,616.0,802.0,407.0,388.0,73,58.42857142857143,76.0,74.0,54.0,52.0,46.0,34.0,-85.0,-50.0,-79.0,-79.0,-78.0,34.0
1762,1616.4285714285713,1826.0,1781.0,1811.0,1859.0,1075.0,1201.0,210,152.42857142857142,200.0,182.0,126.0,125.0,115.0,109.0,-64.0,-29.0,-53.0,-74.0,-71.0,37.0
345,301.14285714285717,369.0,264.0,237.0,398.0,230.0,265.0,33,22.142857142857142,36.0,19.0,23.0,10.0,20.0,14.0,-53.0,-21.0,-51.0,-66.0,-63.0,31.0
1012,1184.142857142857,1452.0,1289.0,1240.0,1282.0,1315.0,699.0,150,118.71428571428571,151.0,142.0,112.0,117.0,94.0,65.0,-53.0,-17.0,-24.0,-46.0,-51.0,19.0
920,1425.0,1440.0,1610.0,1590.0,1512.0,1754.0,1149.0,233,176.0,209.0,222.0,169.0,156.0,133.0,110.0,-64.0,-22.0,-9.0,-60.0,-53.0,19.0
385,586.5714285714286,671.0,652.0,573.0,616.0,802.0,407.0,89,66.28571428571429,73.0,76.0,74.0,54.0,52.0,46.0,-85.0,-43.0,-62.0,-77.0,-57.0,19.0
1203,1616.7142857142858,1762.0,1826.0,1781.0,1811.0,1859.0,1075.0,220,168.28571428571428,210.0,200.0,182.0,126.0,125.0,115.0,-65.0,-28.0,4.0,-72.0,-61.0,23.0
345,312.57142857142856,345.0,369.0,264.0,237.0,398.0,230.0,23,23.428571428571427,33.0,36.0,19.0,23.0,10.0,20.0,-56.0,-20.0,-10.0,-56.0,-48.0,20.0
822,1201.7142857142858,1012.0,1452.0,1289.0,1240.0,1282.0,1315.0,158,132.0,150.0,151.0,142.0,112.0,117.0,94.0,-58.0,-22.0,-27.0,-51.0,-52.0,16.0
1144,1424.2857142857142,920.0,1440.0,1610.0,1590.0,1512.0,1754.0,224,192.28571428571428,233.0,209.0,222.0,169.0,156.0,133.0,-65.0,-30.0,-23.0,-62.0,-52.0,17.0
356,579.2857142857143,385.0,671.0,652.0,573.0,616.0,802.0,109,75.28571428571429,89.0,73.0,76.0,74.0,54.0,52.0,-85.0,-47.0,-67.0,-78.0,-56.0,18.0
1136,1625.4285714285713,1203.0,1762.0,1826.0,1781.0,1811.0,1859.0,239,186.0,220.0,210.0,200.0,182.0,126.0,125.0,-69.0,-38.0,-11.0,-77.0,-60.0,20.0
323,325.85714285714283,345.0,345.0,369.0,264.0,237.0,398.0,28,24.571428571428573,23.0,33.0,36.0,19.0,23.0,10.0,-57.0,-28.0,-9.0,-58.0,-46.0,16.0
1514,1230.142857142857,822.0,1012.0,1452.0,1289.0,1240.0,1282.0,154,140.57142857142858,158.0,150.0,151.0,142.0,112.0,117.0,-50.0,-20.0,-35.0,-55.0,-62.0,26.0
1461,1382.4285714285713,1144.0,920.0,1440.0,1610.0,1590.0,1512.0,261,210.57142857142858,224.0,233.0,209.0,222.0,169.0,156.0,-57.0,-22.0,-5.0,-65.0,-69.0,30.0
721,567.7142857142857,356.0,385.0,671.0,652.0,573.0,616.0,102,82.42857142857143,109.0,89.0,73.0,76.0,74.0,54.0,-83.0,-48.0,-61.0,-79.0,-77.0,31.0
1927,1635.142857142857,1136.0,1203.0,1762.0,1826.0,1781.0,1811.0,267,206.28571428571428,239.0,220.0,210.0,200.0,182.0,126.0,-61.0,-28.0,8.0,-75.0,-71.0,33.0
730,373.2857142857143,323.0,345.0,345.0,369.0,264.0,237.0,32,27.714285714285715,28.0,23.0,33.0,36.0,19.0,23.0,-48.0,-19.0,-7.0,-64.0,-64.0,28.0
1463,1256.0,1514.0,822.0,1012.0,1452.0,1289.0,1240.0,161,146.85714285714286,154.0,158.0,150.0,151.0,142.0,112.0,-60.0,-13.0,-36.0,-57.0,-64.0,26.0
1397,1366.0,1461.0,1144.0,920.0,1440.0,1610.0,1590.0,264,226.0,261.0,224.0,233.0,209.0,222.0,169.0,-61.0,-17.0,-11.0,-65.0,-70.0,31.0
605,566.1428571428571,721.0,356.0,385.0,671.0,652.0,573.0,122,92.14285714285714,102.0,109.0,89.0,73.0,76.0,74.0,-85.0,-47.0,-60.0,-80.0,-78.0,32.0
1949,1654.857142857143,1927.0,1136.0,1203.0,1762.0,1826.0,1781.0,248,223.71428571428572,267.0,239.0,220.0,210.0,200.0,182.0,-68.0,-21.0,5.0,-75.0,-72.0,34.0
630,429.42857142857144,730.0,323.0,345.0,345.0,369.0,264.0,36,29.571428571428573,32.0,28.0,23.0,33.0,36.0,19.0,-57.0,-4.0,-14.0,-65.0,-64.0,28.0
1304,1265.142857142857,1463.0,1514.0,822.0,1012.0,1452.0,1289.0,152,152.57142857142858,161.0,154.0,158.0,150.0,151.0,142.0,-61.0,-17.0,-38.0,-58.0,-64.0,27.0
1305,1325.2857142857142,1397.0,1461.0,1144.0,920.0,1440.0,1610.0,250,237.57142857142858,264.0,261.0,224.0,233.0,209.0,222.0,-64.0,-21.0,-18.0,-67.0,-71.0,31.0
546,562.2857142857143,605.0,721.0,356.0,385.0,671.0,652.0,90,94.42857142857143,122.0,102.0,109.0,89.0,73.0,76.0,-87.0,-49.0,-65.0,-81.0,-79.0,32.0
1857,1665.7142857142858,1949.0,1927.0,1136.0,1203.0,1762.0,1826.0,247,233.0,248.0,267.0,239.0,220.0,210.0,200.0,-69.0,-23.0,-3.0,-75.0,-73.0,34.0
562,472.0,630.0,730.0,323.0,345.0,345.0,369.0,43,33.0,36.0,32.0,28.0,23.0,33.0,36.0,-60.0,-3.0,-22.0,-67.0,-65.0,29.0
1285,1264.5714285714287,1304.0,1463.0,1514.0,822.0,1012.0,1452.0,147,153.28571428571428,152.0,161.0,154.0,158.0,150.0,151.0,-64.0,-16.0,-49.0,-60.0,-65.0,28.0
1369,1290.857142857143,1305.0,1397.0,1461.0,1144.0,920.0,1440.0,262,243.28571428571428,250.0,264.0,261.0,224.0,233.0,209.0,-69.0,-28.0,-45.0,-70.0,-74.0,33.0
558,548.8571428571429,546.0,605.0,721.0,356.0,385.0,671.0,95,97.14285714285714,90.0,122.0,102.0,109.0,89.0,73.0,-87.0,-51.0,-72.0,-81.0,-80.0,34.0
1560,1627.7142857142858,1857.0,1949.0,1927.0,1136.0,1203.0,1762.0,229,237.14285714285714,247.0,248.0,267.0,239.0,220.0,210.0,-72.0,-27.0,-38.0,-77.0,-74.0,36.0
298,461.85714285714283,562.0,630.0,730.0,323.0,345.0,345.0,34,32.714285714285715,43.0,36.0,32.0,28.0,23.0,33.0,-61.0,-7.0,-42.0,-69.0,-66.0,30.0
1227,1232.4285714285713,1285.0,1304.0,1463.0,1514.0,822.0,1012.0,159,154.42857142857142,147.0,152.0,161.0,154.0,158.0,150.0,-65.0,-16.0,-46.0,-60.0,-67.0,31.0
1145,1248.7142857142858,1369.0,1305.0,1397.0,1461.0,1144.0,920.0,241,247.85714285714286,262.0,250.0,264.0,261.0,224.0,233.0,-70.0,-27.0,-54.0,-70.0,-74.0,35.0
495,523.7142857142857,558.0,546.0,605.0,721.0,356.0,385.0,95,100.28571428571429,95.0,90.0,122.0,102.0,109.0,89.0,-88.0,-50.0,-77.0,-81.0,-79.0,35.0
1342,1567.7142857142858,1560.0,1857.0,1949.0,1927.0,1136.0,1203.0,223,239.0,229.0,247.0,248.0,267.0,239.0,220.0,-73.0,-25.0,-46.0,-77.0,-75.0,38.0
301,455.57142857142856,298.0,562.0,630.0,730.0,323.0,345.0,24,31.428571428571427,34.0,43.0,36.0,32.0,28.0,23.0,-63.0,-3.0,-51.0,-68.0,-67.0,32.0
998,1230.4285714285713,1227.0,1285.0,1304.0,1463.0,1514.0,822.0,173,157.71428571428572,159.0,147.0,152.0,161.0,154.0,158.0,-61.0,-12.0,-20.0,-48.0,-52.0,19.0
1131,1278.857142857143,1145.0,1369.0,1305.0,1397.0,1461.0,1144.0,219,245.85714285714286,241.0,262.0,250.0,264.0,261.0,224.0,-67.0,-19.0,-9.0,-61.0,-53.0,19.0
304,512.1428571428571,495.0,558.0,546.0,605.0,721.0,356.0,80,99.0,95.0,95.0,90.0,122.0,102.0,109.0,-86.0,-42.0,-61.0,-78.0,-55.0,19.0
987,1536.857142857143,1342.0,1560.0,1857.0,1949.0,1927.0,1136.0,225,239.71428571428572,223.0,229.0,247.0,248.0,267.0,239.0,-71.0,-22.0,11.0,-73.0,-62.0,23.0
311,450.7142857142857,301.0,298.0,562.0,630.0,730.0,323.0,33,32.857142857142854,24.0,34.0,43.0,36.0,32.0,28.0,-62.0,6.0,-9.0,-54.0,-48.0,19.0
763,1222.0,998.0,1227.0,1285.0,1304.0,1463.0,1514.0,147,156.14285714285714,173.0,159.0,147.0,152.0,161.0,154.0,-69.0,-33.0,-24.0,-51.0,-52.0,16.0
703,1215.857142857143,1131.0,1145.0,1369.0,1305.0,1397.0,1461.0,267,252.0,219.0,241.0,262.0,250.0,264.0,261.0,-74.0,-37.0,-11.0,-63.0,-54.0,18.0
252,497.2857142857143,304.0,495.0,558.0,546.0,605.0,721.0,88,96.0,80.0,95.0,95.0,90.0,122.0,102.0,-88.0,-51.0,-62.0,-78.0,-56.0,18.0
916,1505.4285714285713,987.0,1342.0,1560.0,1857.0,1949.0,1927.0,219,236.85714285714286,225.0,223.0,229.0,247.0,248.0,267.0,-77.0,-44.0,0.0,-77.0,-61.0,20.0
253,440.7142857142857,311.0,301.0,298.0,562.0,630.0,730.0,33,33.57142857142857,33.0,24.0,34.0,43.0,36.0,32.0,-74.0,-36.0,-2.0,-56.0,-50.0,17.0
693,1104.7142857142858,763.0,998.0,1227.0,1285.0,1304.0,1463.0,156,156.42857142857142,147.0,173.0,159.0,147.0,152.0,161.0,-72.0,-43.0,-64.0,-66.0,-64.0,29.0
1066,1159.4285714285713,703.0,1131.0,1145.0,1369.0,1305.0,1397.0,249,250.28571428571428,267.0,219.0,241.0,262.0,250.0,264.0,-72.0,-43.0,-58.0,-73.0,-72.0,33.0
393,450.42857142857144,252.0,304.0,495.0,558.0,546.0,605.0,88,94.0,88.0,80.0,95.0,95.0,90.0,122.0,-89.0,-63.0,-78.0,-83.0,-79.0,34.0
974,1369.2857142857142,916.0,987.0,1342.0,1560.0,1857.0,1949.0,242,233.28571428571428,219.0,225.0,223.0,229.0,247.0,248.0,-78.0,-48.0,-55.0,-80.0,-73.0,36.0
185,362.85714285714283,253.0,311.0,301.0,298.0,562.0,630.0,33,33.714285714285715,33.0,33.0,24.0,34.0,43.0,36.0,-70.0,-38.0,-57.0,-72.0,-65.0,31.0
1076,1049.4285714285713,693.0,763.0,998.0,1227.0,1285.0,1304.0,150,154.85714285714286,156.0,147.0,173.0,159.0,147.0,152.0,-57.0,-15.0,-36.0,-54.0,-61.0,25.0
1038,1108.142857142857,1066.0,703.0,1131.0,1145.0,1369.0,1305.0,200,241.14285714285714,249.0,267.0,219.0,241.0,262.0,250.0,-61.0,-17.0,-8.0,-65.0,-69.0,30.0
440,426.85714285714283,393.0,252.0,304.0,495.0,558.0,546.0,79,87.85714285714286,88.0,88.0,80.0,95.0,95.0,90.0,-85.0,-45.0,-60.0,-79.0,-77.0,31.0
1300,1276.5714285714287,974.0,916.0,987.0,1342.0,1560.0,1857.0,202,226.71428571428572,242.0,219.0,225.0,223.0,229.0,247.0,-64.0,-22.0,12.0,-73.0,-70.0,33.0
290,314.2857142857143,185.0,253.0,311.0,301.0,298.0,562.0,28,32.57142857142857,33.0,33.0,33.0,24.0,34.0,43.0,-58.0,-17.0,-11.0,-63.0,-63.0,27.0
1068,1015.7142857142857,1076.0,693.0,763.0,998.0,1227.0,1285.0,128,151.42857142857142,150.0,156.0,147.0,173.0,159.0,147.0,-56.0,-19.0,-38.0,-55.0,-62.0,26.0
882,1047.7142857142858,1038.0,1066.0,703.0,1131.0,1145.0,1369.0,164,228.85714285714286,200.0,249.0,267.0,219.0,241.0,262.0,-62.0,-22.0,-19.0,-67.0,-71.0,31.0
429,410.14285714285717,440.0,393.0,252.0,304.0,495.0,558.0,78,86.14285714285714,79.0,88.0,88.0,80.0,95.0,95.0,-85.0,-47.0,-64.0,-80.0,-77.0,32.0
1180,1179.857142857143,1300.0,974.0,916.0,987.0,1342.0,1560.0,177,216.71428571428572,202.0,242.0,219.0,225.0,223.0,229.0,-65.0,-25.0,1.0,-74.0,-71.0,34.0
317,279.2857142857143,290.0,185.0,253.0,311.0,301.0,298.0,31,30.857142857142858,28.0,33.0,33.0,33.0,24.0,34.0,-58.0,-19.0,-20.0,-65.0,-63.0,28.0
940,966.4285714285714,1068.0,1076.0,693.0,763.0,998.0,1227.0,121,147.71428571428572,128.0,150.0,156.0,147.0,173.0,159.0,-58.0,-15.0,-47.0,-56.0,-62.0,26.0
885,978.5714285714286,882.0,1038.0,1066.0,703.0,1131.0,1145.0,169,215.57142857142858,164.0,200.0,249.0,267.0,219.0,241.0,-63.0,-21.0,-30.0,-67.0,-70.0,30.0
355,381.14285714285717,429.0,440.0,393.0,252.0,304.0,495.0,69,82.42857142857143,78.0,79.0,88.0,88.0,80.0,95.0,-86.0,-46.0,-67.0,-80.0,-77.0,32.0
1139,1119.7142857142858,1180.0,1300.0,974.0,916.0,987.0,1342.0,179,209.57142857142858,177.0,202.0,242.0,219.0,225.0,223.0,-66.0,-25.0,-15.0,-75.0,-71.0,34.0
211,266.85714285714283,317.0,290.0,185.0,253.0,311.0,301.0,17,28.428571428571427,31.0,28.0,33.0,33.0,33.0,24.0,-59.0,-17.0,-35.0,-66.0,-63.0,28.0
916,922.0,940.0,1068.0,1076.0,693.0,763.0,998.0,111,140.85714285714286,121.0,128.0,150.0,156.0,147.0,173.0,-61.0,-18.0,-47.0,-55.0,-61.0,28.0
962,952.4285714285714,885.0,882.0,1038.0,1066.0,703.0,1131.0,157,203.57142857142858,169.0,164.0,200.0,249.0,267.0,219.0,-63.0,-19.0,-37.0,-64.0,-67.0,32.0
330,357.57142857142856,355.0,429.0,440.0,393.0,252.0,304.0,51,76.14285714285714,69.0,78.0,79.0,88.0,88.0,80.0,-87.0,-48.0,-73.0,-80.0,-76.0,33.0
1099,1085.0,1139.0,1180.0,1300.0,974.0,916.0,987.0,151,199.28571428571428,179.0,177.0,202.0,242.0,219.0,225.0,-68.0,-25.0,-26.0,-74.0,-69.0,36.0
279,263.7142857142857,211.0,317.0,290.0,185.0,253.0,311.0,19,27.714285714285715,17.0,31.0,28.0,33.0,33.0,33.0,-62.0,-20.0,-39.0,-64.0,-62.0,30.0
552,858.2857142857143,916.0,940.0,1068.0,1076.0,693.0,763.0,86,128.42857142857142,111.0,121.0,128.0,150.0,156.0,147.0,-64.0,-24.0,-48.0,-50.0,-49.0,19.0
575,873.0,962.0,885.0,882.0,1038.0,1066.0,703.0,152,194.0,157.0,169.0,164.0,200.0,249.0,267.0,-69.0,-26.0,-44.0,-62.0,-50.0,19.0
187,340.85714285714283,330.0,355.0,429.0,440.0,393.0,252.0,72,75.0,51.0,69.0,78.0,79.0,88.0,88.0,-88.0,-46.0,-74.0,-79.0,-54.0,20.0
705,1044.7142857142858,1099.0,1139.0,1180.0,1300.0,974.0,916.0,178,192.57142857142858,151.0,179.0,177.0,202.0,242.0,219.0,-72.0,-32.0,-37.0,-74.0,-59.0,24.0
153,241.14285714285714,279.0,211.0,317.0,290.0,185.0,253.0,25,26.571428571428573,19.0,17.0,31.0,28.0,33.0,33.0,-68.0,-23.0,-45.0,-57.0,-44.0,20.0
532,825.2857142857143,552.0,916.0,940.0,1068.0,1076.0,693.0,102,122.0,86.0,111.0,121.0,128.0,150.0,156.0,-62.0,-20.0,-14.0,-48.0,-47.0,15.0
635,863.2857142857143,575.0,962.0,885.0,882.0,1038.0,1066.0,141,176.0,152.0,157.0,169.0,164.0,200.0,249.0,-65.0,-26.0,12.0,-59.0,-47.0,16.0
176,330.0,187.0,330.0,355.0,429.0,440.0,393.0,67,72.0,72.0,51.0,69.0,78.0,79.0,88.0,-86.0,-44.0,-53.0,-76.0,-51.0,17.0
866,1037.5714285714287,705.0,1099.0,1139.0,1180.0,1300.0,974.0,157,183.71428571428572,178.0,151.0,179.0,177.0,202.0,242.0,-70.0,-33.0,40.0,-74.0,-56.0,19.0
134,224.14285714285714,153.0,279.0,211.0,317.0,290.0,185.0,27,25.714285714285715,25.0,19.0,17.0,31.0,28.0,33.0,-62.0,-25.0,26.0,-52.0,-41.0,15.0
981,866.4285714285714,532.0,552.0,916.0,940.0,1068.0,1076.0,101,114.14285714285714,102.0,86.0,111.0,121.0,128.0,150.0,-58.0,-21.0,-46.0,-54.0,-59.0,25.0
983,851.4285714285714,635.0,575.0,962.0,885.0,882.0,1038.0,126,158.42857142857142,141.0,152.0,157.0,169.0,164.0,200.0,-60.0,-23.0,-17.0,-64.0,-65.0,29.0
381,328.2857142857143,176.0,187.0,330.0,355.0,429.0,440.0,62,68.28571428571429,67.0,72.0,51.0,69.0,78.0,79.0,-85.0,-49.0,-65.0,-79.0,-76.0,31.0
1223,1073.142857142857,866.0,705.0,1099.0,1139.0,1180.0,1300.0,154,171.14285714285714,157.0,178.0,151.0,179.0,177.0,202.0,-66.0,-27.0,1.0,-74.0,-67.0,32.0
224,229.71428571428572,134.0,153.0,279.0,211.0,317.0,290.0,22,24.142857142857142,27.0,25.0,19.0,17.0,31.0,28.0,-59.0,-22.0,-26.0,-64.0,-61.0,27.0
641,804.2857142857143,981.0,532.0,552.0,916.0,940.0,1068.0,90,105.57142857142857,101.0,102.0,86.0,111.0,121.0,128.0,-63.0,-29.0,-57.0,-60.0,-61.0,27.0
896,831.1428571428571,983.0,635.0,575.0,962.0,885.0,882.0,123,147.42857142857142,126.0,141.0,152.0,157.0,169.0,164.0,-64.0,-28.0,-33.0,-67.0,-67.0,31.0
371,318.42857142857144,381.0,176.0,187.0,330.0,355.0,429.0,60,65.57142857142857,62.0,67.0,72.0,51.0,69.0,78.0,-87.0,-53.0,-69.0,-81.0,-77.0,32.0
937,1021.2857142857143,1223.0,866.0,705.0,1099.0,1139.0,1180.0,137,161.85714285714286,154.0,157.0,178.0,151.0,179.0,177.0,-69.0,-33.0,-25.0,-76.0,-69.0,33.0
216,219.14285714285714,224.0,134.0,153.0,279.0,211.0,317.0,16,22.428571428571427,22.0,27.0,25.0,19.0,17.0,31.0,-61.0,-26.0,-39.0,-67.0,-62.0,28.0
927,784.1428571428571,641.0,981.0,532.0,552.0,916.0,940.0,86,99.57142857142857,90.0,101.0,102.0,86.0,111.0,121.0,-57.0,-18.0,-45.0,-56.0,-60.0,25.0
854,827.1428571428571,896.0,983.0,635.0,575.0,962.0,885.0,130,142.57142857142858,123.0,126.0,141.0,152.0,157.0,169.0,-59.0,-18.0,-16.0,-65.0,-66.0,29.0
382,311.7142857142857,371.0,381.0,176.0,187.0,330.0,355.0,55,62.285714285714285,60.0,62.0,67.0,72.0,51.0,69.0,-85.0,-46.0,-63.0,-80.0,-76.0,31.0
1109,1011.1428571428571,937.0,1223.0,866.0,705.0,1099.0,1139.0,110,152.28571428571428,137.0,154.0,157.0,178.0,151.0,179.0,-64.0,-22.0,1.0,-73.0,-68.0,32.0
173,198.57142857142858,216.0,224.0,134.0,153.0,279.0,211.0,18,20.571428571428573,16.0,22.0,27.0,25.0,19.0,17.0,-58.0,-19.0,-23.0,-64.0,-61.0,28.0
735,754.8571428571429,927.0,641.0,981.0,532.0,552.0,916.0,74,92.85714285714286,86.0,90.0,101.0,102.0,86.0,111.0,-57.0,-16.0,-48.0,-56.0,-60.0,26.0
786,813.0,854.0,896.0,983.0,635.0,575.0,962.0,131,137.14285714285714,130.0,123.0,126.0,141.0,152.0,157.0,-60.0,-19.0,-27.0,-65.0,-66.0,30.0
400,318.14285714285717,382.0,371.0,381.0,176.0,187.0,330.0,57,60.57142857142857,55.0,60.0,62.0,67.0,72.0,51.0,-86.0,-47.0,-68.0,-80.0,-77.0,32.0
793,961.7142857142857,1109.0,937.0,1223.0,866.0,705.0,1099.0,136,146.14285714285714,110.0,137.0,154.0,157.0,178.0,151.0,-65.0,-24.0,-13.0,-74.0,-68.0,33.0
127,186.57142857142858,173.0,216.0,224.0,134.0,153.0,279.0,17,20.571428571428573,18.0,16.0,22.0,27.0,25.0,19.0,-59.0,-19.0,-33.0,-65.0,-61.0,28.0
579,706.7142857142857,735.0,927.0,641.0,981.0,532.0,552.0,77,88.0,74.0,86.0,90.0,101.0,102.0,86.0,-63.0,-25.0,-56.0,-59.0,-60.0,29.0
630,765.5714285714286,786.0,854.0,896.0,983.0,635.0,575.0,113,130.85714285714286,131.0,130.0,123.0,126.0,141.0,152.0,-66.0,-27.0,-52.0,-66.0,-66.0,32.0
408,329.2857142857143,400.0,382.0,371.0,381.0,176.0,187.0,56,61.285714285714285,57.0,55.0,60.0,62.0,67.0,72.0,-87.0,-52.0,-78.0,-81.0,-76.0,34.0
