ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
27807,40580,BAILEY,NC,0.958960661,0.972027972,1.000000000,0.959418250
27807,48980,BAILEY,NC,0.041039339,0.027972028,0.000000000,0.040581750
27808,47820,BATH,NC,1.000000000,1.000000000,1.000000000,1.000000000
27809,40580,BATTLEBORO,NC,1.000000000,1.000000000,1.000000000,1.000000000
27810,99999,BELHAVEN,NC,0.103738633,0.042372881,0.000000000,0.098880597
27810,47820,BELHAVEN,NC,0.896261367,0.957627119,1.000000000,0.901119403
27811,24780,BELLARTHUR,NC,0.000000000,1.000000000,0.000000000,1.000000000
27812,99999,BETHEL,NC,0.034598214,0.000000000,0.000000000,0.032157676
27812,24780,BETHEL,NC,0.899553571,0.934782609,1.000000000,0.903526971
27812,40580,BETHEL,NC,0.065848214,0.065217391,0.000000000,0.064315353
27813,48980,BLACK CREEK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27814,47820,BLOUNTS CREEK,NC,1.000000000,1.000000000,0.000000000,1.000000000
27815,40580,ROCKY MOUNT,NC,0.000000000,1.000000000,1.000000000,1.000000000
27816,40580,CASTALIA,NC,0.531757755,0.694444444,0.000000000,0.535971223
27816,39580,CASTALIA,NC,0.468242245,0.305555556,0.000000000,0.464028777
27817,24780,CHOCOWINITY,NC,0.001723289,0.000000000,0.000000000,0.001667064
27817,47820,CHOCOWINITY,NC,0.998276711,1.000000000,1.000000000,0.998332936
27818,99999,COMO,NC,1.000000000,1.000000000,0.000000000,1.000000000
27819,40580,CONETOE,NC,0.000000000,1.000000000,1.000000000,1.000000000
27820,40260,CONWAY,NC,1.000000000,1.000000000,1.000000000,1.000000000
27821,47820,EDWARD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27822,48980,ELM CITY,NC,0.772940258,0.805429864,0.714285714,0.774127310
27822,40580,ELM CITY,NC,0.227059742,0.194570136,0.285714286,0.225872690
27823,40260,ENFIELD,NC,1.000000000,1.000000000,1.000000000,1.000000000
27824,99999,ENGELHARD,NC,1.000000000,1.000000000,1.000000000,1.000000000
27825,99999,EVERETTS,NC,1.000000000,1.000000000,1.000000000,1.000000000
27826,99999,FAIRFIELD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27827,24780,FALKLAND,NC,0.000000000,1.000000000,0.000000000,1.000000000
27828,24780,FARMVILLE,NC,0.890482399,0.970802920,1.000000000,0.900096805
27828,99999,FARMVILLE,NC,0.109517601,0.029197080,0.000000000,0.099903195
27829,24780,FOUNTAIN,NC,0.668449198,0.791666667,1.000000000,0.716216216
27829,40580,FOUNTAIN,NC,0.200000000,0.083333333,0.000000000,0.170270270
27829,48980,FOUNTAIN,NC,0.131550802,0.125000000,0.000000000,0.113513514
27830,48980,FREMONT,NC,0.070070070,0.088235294,0.000000000,0.068288120
27830,24140,FREMONT,NC,0.929929930,0.911764706,1.000000000,0.931711880
27831,40260,GARYSBURG,NC,1.000000000,1.000000000,1.000000000,1.000000000
27832,40260,GASTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27833,24780,GREENVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27834,24780,GREENVILLE,NC,0.998341787,0.999615975,1.000000000,0.998556398
27834,40580,GREENVILLE,NC,0.000877877,0.000000000,0.000000000,0.000749563
27834,47820,GREENVILLE,NC,0.000780336,0.000384025,0.000000000,0.000694040
27835,24780,GREENVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27836,24780,GREENVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27837,47820,GRIMESLAND,NC,0.063607925,0.040000000,0.000000000,0.063295494
27837,24780,GRIMESLAND,NC,0.936392075,0.960000000,1.000000000,0.936704506
27839,40260,HALIFAX,NC,1.000000000,1.000000000,1.000000000,1.000000000
27840,99999,HAMILTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27841,99999,HASSELL,NC,0.000000000,1.000000000,1.000000000,1.000000000
27842,99999,HENRICO,NC,0.105846154,0.208333333,0.000000000,0.103690685
27842,40260,HENRICO,NC,0.894153846,0.791666667,1.000000000,0.896309315
27843,99999,HOBGOOD,NC,0.220035778,0.250000000,1.000000000,0.223385689
27843,40260,HOBGOOD,NC,0.499105546,0.583333333,0.000000000,0.499127400
27843,40580,HOBGOOD,NC,0.280858676,0.166666667,0.000000000,0.277486911
27844,40260,HOLLISTER,NC,0.799333333,0.783783784,0.000000000,0.798959011
27844,99999,HOLLISTER,NC,0.200666667,0.216216216,0.000000000,0.201040989
27845,40260,JACKSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27846,99999,JAMESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27847,99999,KELFORD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27849,99999,LEWISTON WOODVILLE,NC,1.000000000,1.000000000,0.000000000,1.000000000
27850,99999,LITTLETON,NC,0.491809672,0.620253165,0.769230769,0.496987952
27850,40260,LITTLETON,NC,0.508190328,0.379746835,0.230769231,0.503012048
27851,24140,LUCAMA,NC,0.015216672,0.000000000,0.000000000,0.014757780
27851,48980,LUCAMA,NC,0.984783328,1.000000000,1.000000000,0.985242220
27852,24780,MACCLESFIELD,NC,0.034154535,0.076923077,0.000000000,0.035068493
27852,48980,MACCLESFIELD,NC,0.088465845,0.051282051,0.000000000,0.087671233
27852,40580,MACCLESFIELD,NC,0.877379619,0.871794872,0.000000000,0.877260274
27853,40260,MARGARETTSVILLE,NC,1.000000000,1.000000000,0.000000000,1.000000000
27855,99999,MURFREESBORO,NC,0.931404073,0.906542056,1.000000000,0.930514585
27855,40260,MURFREESBORO,NC,0.068595927,0.093457944,0.000000000,0.069485415
27856,40580,NASHVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27857,99999,OAK CITY,NC,1.000000000,1.000000000,1.000000000,1.000000000
27858,24780,GREENVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27860,47820,PANTEGO,NC,0.869287991,0.727272727,1.000000000,0.860396040
27860,99999,PANTEGO,NC,0.130712009,0.272727273,0.000000000,0.139603960
27861,99999,PARMELE,NC,0.000000000,0.000000000,1.000000000,1.000000000
27862,40260,PENDLETON,NC,1.000000000,1.000000000,0.000000000,1.000000000
27863,39580,PIKEVILLE,NC,0.004107114,0.000000000,0.000000000,0.003842607
27863,24140,PIKEVILLE,NC,0.982257270,0.989247312,1.000000000,0.983246234
27863,99999,PIKEVILLE,NC,0.013635617,0.010752688,0.000000000,0.012911159
27864,40580,PINETOPS,NC,1.000000000,1.000000000,1.000000000,1.000000000
27865,47820,PINETOWN,NC,1.000000000,1.000000000,0.000000000,1.000000000
27866,40260,PLEASANT HILL,NC,1.000000000,1.000000000,0.000000000,1.000000000
27867,40260,POTECASI,NC,0.000000000,1.000000000,0.000000000,1.000000000
27868,40580,RED OAK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27869,40260,RICH SQUARE,NC,0.991822430,1.000000000,1.000000000,0.991990847
27869,99999,RICH SQUARE,NC,0.008177570,0.000000000,0.000000000,0.008009153
27870,40260,ROANOKE RAPIDS,NC,1.000000000,1.000000000,1.000000000,1.000000000
27871,99999,ROBERSONVILLE,NC,0.847476428,0.860000000,1.000000000,0.852818372
27871,24780,ROBERSONVILLE,NC,0.149195785,0.140000000,0.000000000,0.144050104
27871,47820,ROBERSONVILLE,NC,0.003327787,0.000000000,0.000000000,0.003131524
27872,99999,ROXOBEL,NC,1.000000000,1.000000000,0.000000000,1.000000000
27873,48980,SARATOGA,NC,0.000000000,1.000000000,1.000000000,1.000000000
27874,40260,SCOTLAND NECK,NC,0.998750000,1.000000000,1.000000000,0.998853649
27874,99999,SCOTLAND NECK,NC,0.001250000,0.000000000,0.000000000,0.001146351
27875,99999,SCRANTON,NC,1.000000000,1.000000000,0.000000000,1.000000000
27876,40260,SEABOARD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27877,40260,SEVERN,NC,0.000000000,1.000000000,1.000000000,1.000000000
27878,40580,SHARPSBURG,NC,0.000000000,1.000000000,1.000000000,1.000000000
27879,24780,SIMPSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27880,48980,SIMS,NC,0.955041747,0.957446809,0.000000000,0.955112219
27880,40580,SIMS,NC,0.044958253,0.042553191,0.000000000,0.044887781
27881,40580,SPEED,NC,0.000000000,1.000000000,0.000000000,1.000000000
27882,39580,SPRING HOPE,NC,0.161387632,0.089820359,0.000000000,0.158160809
27882,40580,SPRING HOPE,NC,0.838612368,0.910179641,1.000000000,0.841839191
27883,99999,STANTONSBURG,NC,0.277006639,0.255813953,0.000000000,0.275821596
27883,24140,STANTONSBURG,NC,0.173204587,0.069767442,0.000000000,0.170187793
27883,48980,STANTONSBURG,NC,0.549788775,0.674418605,1.000000000,0.553990610
27884,24780,STOKES,NC,1.000000000,1.000000000,0.000000000,1.000000000
27885,99999,SWANQUARTER,NC,1.000000000,1.000000000,0.000000000,1.000000000
27886,24780,TARBORO,NC,0.009397163,0.002155172,0.000000000,0.008671216
27886,40580,TARBORO,NC,0.990602837,0.997844828,1.000000000,0.991328784
27887,40260,TILLERY,NC,0.000000000,1.000000000,0.000000000,1.000000000
27888,24780,WALSTONBURG,NC,0.071723001,0.054054054,0.000000000,0.070691025
27888,48980,WALSTONBURG,NC,0.058532564,0.054054054,0.000000000,0.057982526
27888,99999,WALSTONBURG,NC,0.869744435,0.891891892,1.000000000,0.871326450
27889,99999,WASHINGTON,NC,0.002491635,0.000000000,0.000000000,0.002232570
27889,47820,WASHINGTON,NC,0.933295366,0.993750000,1.000000000,0.939656822
27889,24780,WASHINGTON,NC,0.064212999,0.006250000,0.000000000,0.058110608
27890,40260,WELDON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27891,40580,WHITAKERS,NC,0.963541667,0.974358974,1.000000000,0.963937208
27891,40260,WHITAKERS,NC,0.036458333,0.025641026,0.000000000,0.036062792
27892,99999,WILLIAMSTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27893,48980,WILSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27894,48980,WILSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27895,48980,WILSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27896,40580,WILSON,NC,0.025674987,0.015873016,0.000000000,0.024302347
27896,48980,WILSON,NC,0.974325013,0.984126984,1.000000000,0.975697653
27897,99999,WOODLAND,NC,0.141337386,0.062500000,0.333333333,0.140324963
27897,40260,WOODLAND,NC,0.858662614,0.937500000,0.666666667,0.859675037
27906,21020,ELIZABETH CITY,NC,1.000000000,1.000000000,1.000000000,1.000000000
27907,21020,ELIZABETH CITY,NC,1.000000000,1.000000000,1.000000000,1.000000000
27909,21020,ELIZABETH CITY,NC,0.999798702,1.000000000,1.000000000,0.999822301
27909,47260,ELIZABETH CITY,NC,0.000201298,0.000000000,0.000000000,0.000177699
27910,99999,AHOSKIE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27915,28620,AVON,NC,1.000000000,0.000000000,1.000000000,1.000000000
27916,47260,AYDLETT,NC,1.000000000,1.000000000,1.000000000,1.000000000
27917,47260,BARCO,NC,1.000000000,1.000000000,1.000000000,1.000000000
27919,99999,BELVIDERE,NC,0.980392157,1.000000000,1.000000000,0.980825959
27919,47260,BELVIDERE,NC,0.019607843,0.000000000,0.000000000,0.019174041
27920,28620,BUXTON,NC,0.000000000,1.000000000,1.000000000,1.000000000
27921,47260,CAMDEN,NC,1.000000000,1.000000000,1.000000000,1.000000000
27922,99999,COFIELD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27923,47260,COINJOCK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27924,99999,COLERAIN,NC,1.000000000,1.000000000,0.000000000,1.000000000
27925,99999,COLUMBIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
27926,47260,CORAPEAKE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27927,47260,COROLLA,NC,1.000000000,1.000000000,1.000000000,1.000000000
27928,99999,CRESWELL,NC,1.000000000,1.000000000,1.000000000,1.000000000
27929,47260,CURRITUCK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27932,99999,EDENTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27935,47260,EURE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27936,28620,FRISCO,NC,0.000000000,1.000000000,1.000000000,1.000000000
27937,47260,GATES,NC,1.000000000,1.000000000,1.000000000,1.000000000
27938,47260,GATESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27939,47260,GRANDY,NC,1.000000000,1.000000000,1.000000000,1.000000000
27941,47260,HARBINGER,NC,1.000000000,1.000000000,0.000000000,1.000000000
27942,99999,HARRELLSVILLE,NC,1.000000000,1.000000000,0.000000000,1.000000000
27943,28620,HATTERAS,NC,0.000000000,1.000000000,1.000000000,1.000000000
27944,99999,HERTFORD,NC,1.000000000,1.000000000,1.000000000,1.000000000
27946,47260,HOBBSVILLE,NC,0.853832442,0.764705882,0.000000000,0.851211073
27946,99999,HOBBSVILLE,NC,0.146167558,0.235294118,0.000000000,0.148788927
27947,47260,JARVISBURG,NC,1.000000000,1.000000000,0.000000000,1.000000000
27948,28620,KILL DEVIL HILLS,NC,1.000000000,1.000000000,1.000000000,1.000000000
27949,28620,KITTY HAWK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27950,47260,KNOTTS ISLAND,NC,1.000000000,1.000000000,0.000000000,1.000000000
27953,28620,MANNS HARBOR,NC,1.000000000,1.000000000,0.000000000,1.000000000
27954,28620,MANTEO,NC,1.000000000,1.000000000,1.000000000,1.000000000
27956,47260,MAPLE,NC,1.000000000,1.000000000,0.000000000,1.000000000
27957,99999,MERRY HILL,NC,1.000000000,1.000000000,0.000000000,1.000000000
27958,47260,MOYOCK,NC,1.000000000,1.000000000,1.000000000,1.000000000
27959,28620,NAGS HEAD,NC,1.000000000,1.000000000,1.000000000,1.000000000
27960,99999,OCRACOKE,NC,0.000000000,1.000000000,1.000000000,1.000000000
27962,47820,PLYMOUTH,NC,0.053854277,0.013100437,0.019047619,0.048724431
27962,99999,PLYMOUTH,NC,0.946145723,0.986899563,0.980952381,0.951275569
27964,47260,POINT HARBOR,NC,1.000000000,1.000000000,1.000000000,1.000000000
27965,47260,POPLAR BRANCH,NC,1.000000000,1.000000000,1.000000000,1.000000000
27966,47260,POWELLS POINT,NC,1.000000000,1.000000000,1.000000000,1.000000000
27967,99999,POWELLSVILLE,NC,0.000000000,0.000000000,1.000000000,1.000000000
27968,28620,RODANTHE,NC,0.000000000,0.000000000,1.000000000,1.000000000
27969,47260,RODUCO,NC,1.000000000,1.000000000,0.000000000,1.000000000
27970,99999,ROPER,NC,1.000000000,1.000000000,1.000000000,1.000000000
27973,47260,SHAWBORO,NC,1.000000000,1.000000000,0.000000000,1.000000000
27974,47260,SHILOH,NC,1.000000000,1.000000000,0.000000000,1.000000000
27976,47260,SOUTH MILLS,NC,1.000000000,1.000000000,1.000000000,1.000000000
27978,28620,STUMPY POINT,NC,1.000000000,1.000000000,1.000000000,1.000000000
27979,47260,SUNBURY,NC,1.000000000,1.000000000,0.000000000,1.000000000
27980,99999,TYNER,NC,1.000000000,1.000000000,0.000000000,1.000000000
27981,28620,WANCHESE,NC,1.000000000,1.000000000,1.000000000,1.000000000
27982,28620,WAVES,NC,0.000000000,0.000000000,1.000000000,1.000000000
27983,99999,WINDSOR,NC,1.000000000,1.000000000,1.000000000,1.000000000
27985,99999,WINFALL,NC,0.000000000,1.000000000,1.000000000,1.000000000
27986,99999,WINTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28001,10620,ALBEMARLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28002,10620,ALBEMARLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28006,16740,ALEXIS,NC,1.000000000,1.000000000,0.000000000,1.000000000
28007,16740,ANSONVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28009,10620,BADIN,NC,1.000000000,0.000000000,1.000000000,1.000000000
28010,16740,BARIUM SPRINGS,NC,0.000000000,0.000000000,1.000000000,1.000000000
28012,16740,BELMONT,NC,1.000000000,1.000000000,1.000000000,1.000000000
28016,16740,BESSEMER CITY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28017,43140,BOILING SPRINGS,NC,1.000000000,0.000000000,1.000000000,1.000000000
28018,22580,BOSTIC,NC,1.000000000,1.000000000,1.000000000,1.000000000
28019,22580,CAROLEEN,NC,0.000000000,0.000000000,1.000000000,1.000000000
28020,43140,CASAR,NC,0.923134891,0.900000000,0.750000000,0.922279793
28020,22580,CASAR,NC,0.076865109,0.100000000,0.250000000,0.077720207
28021,16740,CHERRYVILLE,NC,0.802604415,0.932558140,0.839160839,0.811499272
28021,43140,CHERRYVILLE,NC,0.197395585,0.067441860,0.160839161,0.188500728
28023,16740,CHINA GROVE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28024,22580,CLIFFSIDE,NC,0.000000000,0.000000000,1.000000000,1.000000000
28025,16740,CONCORD,NC,1.000000000,1.000000000,1.000000000,1.000000000
28026,16740,CONCORD,NC,1.000000000,1.000000000,1.000000000,1.000000000
28027,16740,CONCORD,NC,1.000000000,1.000000000,1.000000000,1.000000000
28031,16740,CORNELIUS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28032,16740,CRAMERTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28033,16740,CROUSE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28034,16740,DALLAS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28035,16740,DAVIDSON,NC,0.000000000,0.000000000,1.000000000,1.000000000
28036,16740,DAVIDSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28037,25860,DENVER,NC,0.069521726,0.062544932,0.056410256,0.068824299
28037,16740,DENVER,NC,0.930478274,0.937455068,0.943589744,0.931175701
28038,43140,EARL,NC,0.000000000,0.000000000,1.000000000,1.000000000
28039,16740,EAST SPENCER,NC,1.000000000,1.000000000,1.000000000,1.000000000
28040,22580,ELLENBORO,NC,0.975392670,1.000000000,1.000000000,0.976008167
28040,43140,ELLENBORO,NC,0.024607330,0.000000000,0.000000000,0.023991833
28041,16740,FAITH,NC,1.000000000,1.000000000,1.000000000,1.000000000
28042,43140,FALLSTON,NC,0.000000000,0.000000000,1.000000000,1.000000000
28043,22580,FOREST CITY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28052,16740,GASTONIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28053,16740,GASTONIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28054,16740,GASTONIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28055,16740,GASTONIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28056,16740,GASTONIA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28070,16740,HUNTERSVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28071,10620,GOLD HILL,NC,0.067042607,0.108108108,0.500000000,0.068501529
28071,16740,GOLD HILL,NC,0.932957393,0.891891892,0.500000000,0.931498471
28072,16740,GRANITE QUARRY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28073,43140,GROVER,NC,1.000000000,1.000000000,1.000000000,1.000000000
28074,22580,HARRIS,NC,0.000000000,0.000000000,1.000000000,1.000000000
28075,16740,HARRISBURG,NC,1.000000000,1.000000000,1.000000000,1.000000000
28076,22580,HENRIETTA,NC,0.000000000,0.000000000,1.000000000,1.000000000
28077,16740,HIGH SHOALS,NC,1.000000000,0.000000000,1.000000000,1.000000000
28078,16740,HUNTERSVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28079,16740,INDIAN TRAIL,NC,1.000000000,1.000000000,1.000000000,1.000000000
28080,16740,IRON STATION,NC,1.000000000,1.000000000,1.000000000,1.000000000
28081,16740,KANNAPOLIS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28082,16740,KANNAPOLIS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28083,16740,KANNAPOLIS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28086,16740,KINGS MOUNTAIN,NC,0.152089552,0.084257206,0.064814815,0.145972925
28086,43140,KINGS MOUNTAIN,NC,0.847910448,0.915742794,0.935185185,0.854027075
28088,16740,LANDIS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28089,43140,LATTIMORE,NC,0.000000000,0.000000000,1.000000000,1.000000000
28090,25860,LAWNDALE,NC,0.009627565,0.000000000,0.000000000,0.009272816
28090,16740,LAWNDALE,NC,0.040030403,0.088000000,0.000000000,0.041239629
28090,43140,LAWNDALE,NC,0.950342032,0.912000000,1.000000000,0.949487555
28091,16740,LILESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28092,25860,LINCOLNTON,NC,0.009582624,0.000716332,0.000000000,0.008910111
28092,16740,LINCOLNTON,NC,0.990417376,0.999283668,1.000000000,0.991089889
28093,16740,LINCOLNTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28097,16740,LOCUST,NC,0.067501918,0.060810811,0.010989011,0.065844579
28097,10620,LOCUST,NC,0.932498082,0.939189189,0.989010989,0.934155421
28098,16740,LOWELL,NC,1.000000000,1.000000000,1.000000000,1.000000000
28101,16740,MC ADENVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28102,16740,MC FARLAN,NC,0.000000000,1.000000000,0.000000000,1.000000000
28103,16740,MARSHVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28104,16740,MATTHEWS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28105,16740,MATTHEWS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28106,16740,MATTHEWS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28107,10620,MIDLAND,NC,0.030962531,0.000000000,0.000000000,0.029664660
28107,16740,MIDLAND,NC,0.969037469,1.000000000,1.000000000,0.970335340
28108,16740,MINERAL SPRINGS,NC,0.000000000,1.000000000,0.000000000,1.000000000
28109,10620,MISENHEIMER,NC,0.000000000,1.000000000,0.000000000,1.000000000
28110,16740,MONROE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28111,16740,MONROE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28112,16740,MONROE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28114,43140,MOORESBORO,NC,0.413886629,0.387387387,0.659090909,0.415929204
28114,22580,MOORESBORO,NC,0.586113371,0.612612613,0.340909091,0.584070796
28115,16740,MOORESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28117,16740,MOORESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28119,16740,MORVEN,NC,1.000000000,1.000000000,1.000000000,1.000000000
28120,16740,MOUNT HOLLY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28123,16740,MOUNT MOURNE,NC,1.000000000,1.000000000,0.000000000,1.000000000
28124,10620,MOUNT PLEASANT,NC,0.103274559,0.055944056,0.333333333,0.101654135
28124,16740,MOUNT PLEASANT,NC,0.896725441,0.944055944,0.666666667,0.898345865
28125,16740,MOUNT ULLA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28126,16740,NEWELL,NC,1.000000000,1.000000000,1.000000000,1.000000000
28127,10620,NEW LONDON,NC,0.590998043,0.656488550,1.000000000,0.595047170
28127,49180,NEW LONDON,NC,0.040606654,0.045801527,0.000000000,0.040566038
28127,99999,NEW LONDON,NC,0.367172211,0.282442748,0.000000000,0.362735849
28127,16740,NEW LONDON,NC,0.001223092,0.015267176,0.000000000,0.001650943
28128,10620,NORWOOD,NC,1.000000000,1.000000000,1.000000000,1.000000000
28129,10620,OAKBORO,NC,1.000000000,1.000000000,1.000000000,1.000000000
28130,16740,PAW CREEK,NC,1.000000000,1.000000000,1.000000000,1.000000000
28133,16740,PEACHLAND,NC,1.000000000,1.000000000,0.000000000,1.000000000
28134,16740,PINEVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28135,16740,POLKTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28136,43140,POLKVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28137,10620,RICHFIELD,NC,0.684248040,0.911392405,1.000000000,0.698391421
28137,16740,RICHFIELD,NC,0.315751960,0.088607595,0.000000000,0.301608579
28138,16740,ROCKWELL,NC,1.000000000,1.000000000,1.000000000,1.000000000
28139,99999,RUTHERFORDTON,NC,0.061804155,0.021040975,0.020161290,0.058050645
28139,22580,RUTHERFORDTON,NC,0.938195845,0.978959025,0.979838710,0.941949355
28144,16740,SALISBURY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28145,16740,SALISBURY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28146,16740,SALISBURY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28147,16740,SALISBURY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28150,22580,SHELBY,NC,0.001389564,0.000712251,0.000000000,0.001275046
28150,43140,SHELBY,NC,0.998610436,0.999287749,1.000000000,0.998724954
28151,43140,SHELBY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28152,43140,SHELBY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28159,16740,SPENCER,NC,1.000000000,1.000000000,1.000000000,1.000000000
28160,22580,SPINDALE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28163,10620,STANFIELD,NC,1.000000000,1.000000000,1.000000000,1.000000000
28164,16740,STANLEY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28166,16740,TROUTMAN,NC,1.000000000,1.000000000,1.000000000,1.000000000
28167,32000,UNION MILLS,NC,0.055234425,0.032258065,0.000000000,0.054751416
28167,22580,UNION MILLS,NC,0.944765575,0.967741935,1.000000000,0.945248584
28168,25860,VALE,NC,0.359873242,0.320610687,0.285714286,0.358781569
28168,16740,VALE,NC,0.631412161,0.679389313,0.428571429,0.632350106
28168,43140,VALE,NC,0.008714597,0.000000000,0.285714286,0.008868325
28169,43140,WACO,NC,1.000000000,0.000000000,1.000000000,1.000000000
28170,16740,WADESBORO,NC,1.000000000,1.000000000,1.000000000,1.000000000
28173,16740,WAXHAW,NC,1.000000000,1.000000000,1.000000000,1.000000000
28174,16740,WINGATE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28201,16740,CHARLOTTE,NC,0.000000000,1.000000000,0.000000000,1.000000000
28202,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28203,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28204,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28205,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28206,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28207,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28208,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28209,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28210,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28211,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28212,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28213,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28214,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28215,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28216,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28217,16740,CHARLOTTE,NC,1.000000000,1.000000000,1.000000000,1.000000000
